COD IBGE;UF;Município;Populaçao;RENDA1;RENDA2;EDUC1;EDUC2;IEOC;ENDcont1;ENDcont2;IGD;IGDu;IGDe;IGDm;IDI;CP1;CP2;N;NE;CO;S;SE;ESQ;DIR;CENTRO;CPP;CPG;ME;TG;TA;TP;BP
2200400;PI;ALTOS;39625;305.66;0.5621;24.4;0.670394072;1.154160971;0.034347403;0.215626573;0.961599552;0.545068994;0.108521355;0.308009203;0.015739768;0.611972711;2.577138329;0;1;0;0;0;1;0;0;0;0;1;1.5;0.357142857;4.482758621;0
3102209;MG;ALVARENGA;4343;307.7;0.5258;19.1;0.81421846;1.236529089;-0.090727925;0.147221866;0.971602354;0.725378324;0.158835965;0.087388065;0.092248464;0.490795469;1.96384741;0;0;0;0;1;1;0;0;1;1;1;6.9;8.392857143;7.586206897;0
3501301;SP;ÁLVARES MACHADO;24568;660.23;0.4657;6.2;0.882949002;1.11531259;-0.098122636;0.011640645;0.905610226;0.460467005;0.222815329;0.222327892;0.043952052;0.475628096;1.90704344;0;0;0;0;1;0;0;1;0;0;1;5.9;7.5;5.862068966;0
3501400;SP;ÁLVARO DE CARVALHO;4984;506.46;0.3867;13.7;0.886518315;1.177555089;0.787301525;0.89369796;1.108767363;0.687362509;0.287173389;0.134231465;0.00926783;0.723506846;3.61672607;0;0;0;0;1;0;0;1;0;1;1;6.6;8.214285714;6.896551724;0
3501509;SP;ALVINLÂNDIA;3153;707.58;0.5333;9.6;0.96;1.225321577;-0.068399945;0.120115357;1.066448105;0.714462692;0.215135342;0.136850071;0.086510387;0.489048;1.957131003;0;0;0;0;1;1;0;0;0;0;1;7.5;8.214285714;10;0
3102308;MG;ALVINÓPOLIS;15630;459.38;0.4631;11.7;0.822307284;1.479898524;0.302222121;0.925852783;0.831299277;0.538697162;0.20679408;0.085808036;0.047102782;0.607737073;2.549310506;0;0;0;0;1;0;0;1;0;0;1;6;7.5;6.206896552;0
3102407;MG;ALVORADA DE MINAS;3661;241.99;0.6221;20.3;0.768165913;1.022866089;-0.0306238;0.098614474;0.828369366;0.434175322;0.337374168;0.056819876;0.108712849;0.466707679;1.875144196;0;0;0;0;1;0;0;1;0;0;1;6.3;6.785714286;8.620689655;0
5200803;GO;ALVORADA DO NORTE;8499;420.44;0.498;17.3;0.804489089;1.324562739;0.952079194;1.417082503;0.778115148;0.437450428;0.175791201;0.164873519;0.098686014;0.499482224;1.997931038;0;0;1;0;0;0;0;1;0;1;0;7.5;9.464285714;7.586206897;0
4100905;PR;AMAPORÃ;5885;438.08;0.3977;12.6;0.663929202;1.201702211;-0.289201626;0.083544561;0.935796842;0.600579902;0.210414977;0.124801963;0.092922391;0.499958777;1.999835121;0;0;0;1;0;1;0;0;1;0;0;5.9;8.75;1.724137931;3.333333333
2600906;PE;AMARAJI;22600;282.41;0.503;31.5;0.570498278;1.004769666;10.23497642;10.38950789;0.875564589;0.517005819;0.086326897;0.272231873;0.041666042;0.661570115;2.954821791;0;1;0;0;0;0;0;1;0;0;1;7.8;7.857142857;10;3.333333333
4300638;RS;AMARAL FERRADOR;6737;489.34;0.4542;12.8;0.644360326;1.179141124;0.274858362;0.447508532;1.012994803;0.557074898;0.276078035;0.17984187;0.019100015;0.498605024;1.99443562;0;0;0;1;0;0;0;1;0;1;1;8.8;8.75;8.275862069;10
2200509;PI;AMARANTE;17305;280.56;0.5407;28.6;0.644969472;1.180847965;-0.017137017;0.088209674;0.939129528;0.582399386;0.070867168;0.285862975;0.192545389;0.499986584;1.999946337;0;1;0;0;0;0;0;1;0;0;0;9.1;8.392857143;10;10
2100600;MA;AMARANTE DO MARANHÃO;39974;230.13;0.5902;26.6;0.446461895;1.070431578;0.089835119;0.10292901;1.014037544;0.54861128;0.054540551;0.410885713;0.158367367;0.49928331;1.997137344;0;1;0;0;0;0;0;1;0;0;1;2.4;0.714285714;6.896551724;0
2901007;BA;AMARGOSA;37557;362;0.5679;20.7;0.691604369;1.197145807;0.855290829;0.993548934;0.989567308;0.640100998;0.104998714;0.244467597;0.022030488;0.499666147;1.99866548;0;1;0;0;0;1;0;0;0;0;1;6.4;6.964285714;6.896551724;3.333333333
1300060;AM;AMATURÁ;10644;153.52;0.6698;25.2;0.614827119;1.366815367;-0.514387095;0.059593455;1.071614586;0.491768802;0.251753007;0.328092777;0.065387386;0.57472578;2.351423983;1;0;0;0;0;1;0;0;1;0;0;4.2;1.785714286;7.586206897;6.666666667
2901106;BA;AMÉLIA RODRIGUES;26458;350.28;0.4998;13.4;0.786207797;1.195561422;0.381455323;0.504012268;0.969761285;0.565998424;0.119780816;0.283982044;0.053772338;0.481667705;1.929264314;0;1;0;0;0;1;0;0;1;1;0;0.9;1.607142857;0;0
2901155;BA;AMÉRICA DOURADA;16904;178.5;0.5049;26.1;0.737932468;1.236443664;0.217835935;0.283384681;0.931332763;0.512851431;0.083073179;0.335408152;0.114565343;0;1;0;1;0;0;0;1;0;0;1;1;1;8.2;9.464285714;10;0
3501608;SP;AMERICANA;226970;1133.46;0.4693;2.6;0.979422574;1.044906817;1.327875656;1.78813948;0.630963062;0.181328663;0.356013109;0.093621291;0.010090846;0.49907636;1.996312252;0;0;0;0;1;0;0;1;0;1;0;7.3;6.25;9.655172414;6.666666667
3501707;SP;AMÉRICO BRASILIENSE;37691;651.51;0.3972;6.9;0.938825311;1.213700217;-0.093789882;0.048106098;0.859288142;0.365693423;0.246816491;0.246778228;0.056050989;0.390634268;1.6410506;0;0;0;0;1;0;0;1;0;0;1;7.2;7.678571429;10;0
3501806;SP;AMÉRICO DE CAMPOS;5930;683.18;0.4367;8;0.948527038;1.244799882;0.29297183;0.408376022;0.949881419;0.483156976;0.314129206;0.152595238;0.071036424;0.499998555;1.99999422;0;0;0;0;1;0;1;0;0;0;1;8.5;10;10;0
4300646;RS;AMETISTA DO SUL;7565;603.46;0.5867;10.3;0.757568875;1.430181797;-0.313082331;0.82817807;0.764406905;0.375864499;0.229968474;0.158573932;0.063411649;0;1;0;0;0;1;0;1;0;0;1;0;1;7.5;6.964285714;8.965517241;6.666666667
2300754;CE;AMONTADA;41672;181.48;0.5633;25;0.717847406;1.17472359;-1.185785268;0.757499887;0.853581969;0.445659808;0.066665251;0.34125691;0.122570649;0.510943486;2.044753463;0;1;0;0;0;1;0;0;1;1;1;3.7;6.25;0.689655172;0
3102506;MG;AMPARO DO SERRA;4997;362.35;0.4617;15;0.735478446;1.21059037;-0.029312857;0.103615825;1.036175505;0.74100323;0.172195424;0.12297685;0.068204526;0.537547828;2.162385776;0;0;0;0;1;0;0;1;0;0;1;5.5;5.714285714;4.482758621;6.666666667
4101002;PR;AMPÉRE;18439;588.01;0.5166;7.1;0.833755765;1.19467694;0.071021202;0.16779885;0.889115948;0.463172614;0.280784438;0.145158896;0.080626814;0.518858392;2.078390195;0;0;0;1;0;1;0;0;0;0;1;8.1;7.857142857;7.586206897;10
2901205;BA;ANAGÉ;20388;243.51;0.4841;34.5;0.532967072;1.072495456;1.480798587;1.653982288;1.025479396;0.621058027;0.067836374;0.336584995;0.092599329;0.477362336;1.913371478;0;1;0;0;0;1;0;0;1;1;1;2.9;0.357142857;5.862068966;6.666666667
4101051;PR;ANAHY;2922;505.27;0.4353;12.3;0.7779643;1.324700338;0.118017578;0.199992339;0.926520066;0.651145282;0.204097386;0.071277398;0.151893591;0.435358303;1.771034633;0;0;0;1;0;1;0;0;1;0;0;6.3;8.214285714;0.689655172;10
1300086;AM;ANAMÃ;11981;226.67;0.5807;14.4;0.621727239;1.232348529;-0.206029162;0.141772899;0.799250567;0.415070115;0.202086674;0.182093778;0.425800203;0.489812646;1.960064264;1;0;0;0;0;0;0;1;0;0;1;3;1.071428571;8.275862069;0
1701002;TO;ANANÁS;9900;378.14;0.4849;19.2;0.701786468;1.060173996;0.209893795;0.346406539;0.937208571;0.531785249;0.130671859;0.274751463;0.021383238;0.434644414;1.768798302;1;0;0;0;0;0;0;1;0;0;1;2.3;2.321428571;3.448275862;0
5201108;GO;ANÁPOLIS;361991;759.71;0.5152;5.3;0.775478804;0.988335067;-0.196384889;0.347314732;0.621554307;0.228813382;0.272925964;0.119814961;0.06352731;0.205877477;1.259251527;0;0;1;0;0;1;0;0;1;0;0;10;10;10;10
5000708;MS;ANASTÁCIO;24642;488.65;0.4811;13.9;0.714718307;1.154139265;-0.005090998;0.033524077;1.0006482;0.54728951;0.295217997;0.158140693;0.06571927;0.497952238;1.991842361;0;0;1;0;0;0;0;1;0;1;1;8.3;9.642857143;10;0
2901304;BA;ANDARAÍ;13716;224.89;0.6017;27.3;0.690216931;1.177419848;0.597353865;0.750275022;0.966695213;0.537369175;0.101867172;0.327458866;0.151038993;0.491016639;1.964700768;0;1;0;0;0;1;0;0;0;0;0;6;5.535714286;10;0
4101101;PR;ANDIRÁ;20931;575.92;0.436;10.6;0.780587764;1.146943368;2.051117855;2.838713256;0.646106233;0.319962186;0.223344224;0.102799823;0.074500387;0.497762195;1.991088664;0;0;0;1;0;0;0;1;0;0;0;7.1;8.214285714;6.896551724;3.333333333
2901353;BA;ANDORINHA;14862;300.44;0.5588;23.8;0.660764765;1.186828251;0.086698981;0.223616538;0.970307305;0.543233324;0.162098239;0.264975742;0.015920338;0.542388928;2.185261811;0;1;0;0;0;0;1;0;0;0;1;6.2;6.607142857;8.620689655;0
3102605;MG;ANDRADAS;39761;749.33;0.4464;8.3;0.872731038;1.238626351;1.109173614;1.660883625;0.780183195;0.385788068;0.283696906;0.110698221;0.040004179;0.525888851;2.109210048;0;0;0;0;1;0;0;1;0;0;1;1.9;3.392857143;0;0
3502101;SP;ANDRADINA;57198;907.91;0.5204;6;0.935669643;1.178494636;0.257955752;0.383724203;0.742105267;0.298375209;0.325392281;0.118337777;0.068050577;0.502439275;2.009804932;0;0;0;0;1;1;0;0;1;0;0;5.8;5.535714286;9.310344828;0
3102803;MG;ANDRELÂNDIA;12507;523.44;0.5153;9.6;0.813877298;1.204985564;-0.021330996;0.047647;1.020121133;0.632229052;0.212308742;0.175583339;0.031564599;0.62041173;2.634433357;0;0;0;0;1;0;0;1;0;0;0;5.3;6.785714286;5.172413793;0
3502200;SP;ANGATUBA;23917;595.94;0.4496;5.8;0.923839096;1.074537998;-0.059299268;0.169380519;0.961364482;0.378890771;0.385103915;0.197369796;0.03719893;0.230754104;1.299974436;0;0;0;0;1;0;0;1;0;1;0;3.4;6.071428571;0;0
3102852;MG;ANGELÂNDIA;8416;321.62;0.5286;26.2;0.77319185;1.126856818;0.042639825;0.111150611;0.977816921;0.572934881;0.251183907;0.153698132;0.072426696;0.543739795;2.191731801;0;0;0;0;1;0;0;1;0;0;1;5;6.607142857;4.482758621;0
4200903;SC;ANGELINA;5109;581.31;0.4995;9.2;0.808868962;1.236973484;0.040449471;1.051515285;0.764294564;0.455067268;0.229090238;0.080137058;0.036282457;0.590583202;2.442498709;0;0;0;1;0;0;0;1;0;0;1;6.6;6.607142857;8.275862069;3.333333333
2901403;BA;ANGICAL;14742;249.62;0.5648;24.7;0.58783018;1.151871924;0.368966705;0.443706464;1.031323844;0.582697908;0.118816975;0.32980896;0.035546303;0.497611213;1.990490285;0;1;0;0;0;0;1;0;0;0;1;5;5.178571429;7.24137931;0
1701051;TO;ANGICO;3355;288.07;0.4696;17.4;0.661323529;1.209279033;-0.07828167;0.029298629;1.010856329;0.737230545;0.103914922;0.169710861;0.086688645;0.490042573;1.960948006;1;0;0;0;0;1;0;0;0;0;1;5.1;5.357142857;7.24137931;0
2400802;RN;ANGICOS;11906;334.85;0.5361;26.5;0.716798847;1.275828827;0.053008954;0.167003589;1.028955794;0.712044664;0.144593485;0.172317645;0.036015272;0.065893016;1.070541187;0;1;0;0;0;0;1;0;0;0;1;6.5;6.964285714;8.965517241;0
3300100;RJ;ANGRA DOS REIS;184940;760.36;0.5293;5.1;0.728117462;1.107181781;0.458331424;1.236727765;0.661128093;0.236555849;0.351357735;0.073214509;0.016375108;0.498827752;1.995321975;0;0;0;0;1;1;0;0;1;0;1;6.4;6.428571429;6.206896552;6.666666667
2901502;BA;ANGUERA;11209;266.07;0.4868;23.8;0.608794995;1.23839191;0.750212835;0.855086593;0.975788395;0.620402734;0.095752288;0.259633373;0.112183033;0.459887551;1.851466305;0;1;0;0;0;0;0;1;0;0;0;3.3;3.571428571;4.482758621;0
4101150;PR;ÂNGULO;2959;633.89;0.4445;11.4;0.805796791;1.371727575;0.173465807;1.117876655;0.808572386;0.550375106;0.185831602;0.072365679;0.057613654;0.468779993;1.882459219;0;0;0;1;0;1;0;0;0;0;1;4.1;1.071428571;6.896551724;10
3502309;SP;ANHEMBI;6215;549.16;0.4241;6.9;0.884045394;1.183169056;-0.146415699;0.019934635;0.960277189;0.420207052;0.381619356;0.158450781;0.06515108;0.49911884;1.99648156;0;0;0;0;1;0;0;1;0;0;1;2.1;2.142857143;3.103448276;0
3502408;SP;ANHUMAS;3970;558.65;0.4225;6.1;0.961914544;1.141198578;-0.011167212;0.171114087;0.900450189;0.542658214;0.263393164;0.094398811;0.132948299;0.408690262;1.691161055;0;0;0;0;1;0;0;1;0;0;0;3.9;2.5;8.620689655;0
4201000;SC;ANITA GARIBALDI;8055;490.94;0.5068;12.3;0.826224314;1.303393334;0.182399128;0.227475676;0.907613926;0.525629756;0.27095008;0.11103409;0.031167394;0.499923862;1.999695495;0;0;0;1;0;1;0;0;0;0;1;6.2;6.607142857;8.620689655;0
4201109;SC;ANITÁPOLIS;3256;617.32;0.4423;9.3;0.780827836;1.327499461;0.04539261;0.92278429;0.795758087;0.505708922;0.212522711;0.077526454;0.128841964;0.495305195;1.981395469;0;0;0;1;0;0;0;1;0;0;1;8.3;7.142857143;9.655172414;10
1300102;AM;ANORI;18826;226.78;0.5984;17;0.589264917;1.324588955;0.059244628;0.723271822;1.101939157;0.651405733;0.231701088;0.218832336;0.044442211;0.505623025;2.022747923;1;0;0;0;0;0;0;1;0;0;0;3;1.071428571;8.275862069;0
4300703;RS;ANTA GORDA;6228;808.17;0.3406;5.7;0.773293384;1.325845858;-0.117506977;0.791066208;0.777785952;0.39774656;0.33695485;0.043084542;0.052401988;0.497976248;1.991937624;0;0;0;1;0;0;1;0;0;0;1;7.5;9.464285714;7.586206897;0
4101200;PR;ANTONINA;19414;555.16;0.5676;8.2;0.609561707;1.361669489;-0.349329402;0.283678041;0.896104412;0.476871043;0.293559351;0.125674018;0.009752866;0.699976286;3.333069863;0;0;0;1;0;0;0;1;0;0;1;3.8;2.857142857;7.586206897;0
2200806;PI;ANTÔNIO ALMEIDA;3097;282.24;0.5225;25.8;0.676364146;1.25094054;-0.178138213;0.044782656;0.943379051;0.629058971;0.15609498;0.158225101;0.044193004;0.49351795;1.974403635;0;1;0;0;0;1;0;0;0;0;1;9.2;8.571428571;10;10
3103009;MG;ANTÔNIO DIAS;9711;374.25;0.4887;14.6;0.765094073;1.122026425;0.22460997;0.284194194;0.900889685;0.508556667;0.317157801;0.075175217;0.033847011;0.474669497;1.903563555;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2901809;BA;ANTÔNIO GONÇALVES;12083;292.89;0.5157;20.1;0.617132374;1.357358223;-0.074257954;0.453879073;1.11967613;0.563710486;0.082460488;0.473505156;0.010184187;0.496327755;1.985418116;0;1;0;0;0;0;0;1;0;0;1;6.4;6.071428571;6.896551724;6.666666667
5000906;MS;ANTÔNIO JOÃO;8612;402.55;0.5604;14;0.770680574;1.351077684;0.480810889;1.128135997;0.803353983;0.366634393;0.286706361;0.150013229;0.145984316;0.63482221;2.738392171;0;0;1;0;0;1;0;0;1;0;1;5.9;6.964285714;6.896551724;0
4300802;RS;ANTÔNIO PRADO;13274;1003.27;0.4164;4.7;0.822267515;1.284278078;-0.140854116;0.83201427;0.754559836;0.321060629;0.34238801;0.081225614;0.089840355;0.55135913;2.228954307;0;0;0;1;0;1;0;0;1;0;1;5.9;9.285714286;2.413793103;0
5201405;GO;APARECIDA DE GOIÂNIA;511323;666.83;0.4865;5;0.679033713;1.248729901;-0.037731094;0.334844831;0.626660186;0.264276537;0.236172598;0.126211051;0.159107441;0.500705642;2.002826555;0;0;1;0;0;0;0;1;0;0;0;2.4;3.928571429;0.689655172;0
5201454;GO;APARECIDA DO RIO DOCE;2505;575.65;0.5181;11.7;0.806852377;1.31407423;0.389722057;0.832001609;1.042352568;0.574923411;0.348253998;0.119175159;0.031316461;0.488755999;1.956013173;0;0;1;0;0;0;0;1;0;1;0;7.1;8.75;7.586206897;0
1701101;TO;APARECIDA DO RIO NEGRO;4561;314.06;0.4878;14.8;0.781954061;1.313444333;-0.053406888;0.208449961;0.943361657;0.595041921;0.105899962;0.242419775;0.062371007;0.496912592;1.987726156;1;0;0;0;0;0;0;1;0;0;1;6.4;6.071428571;6.896551724;6.666666667
5001003;MS;APARECIDA DO TABOADO;24078;676.96;0.4802;9;0.744347199;1.193359976;-0.140314017;0.381855395;0.744404005;0.373361;0.290152015;0.08089099;0.036472128;0.639886712;2.776903919;0;0;1;0;0;0;0;1;0;0;1;7.8;6.964285714;8.275862069;10
3200508;ES;APIACÁ;7920;480.05;0.5323;14.1;0.813727393;1.103037551;-0.064532145;0.08037274;1.018066845;0.566666637;0.281802162;0.169598046;0.032344629;0.486128883;1.946013246;0;0;0;0;1;0;0;1;0;0;1;5.9;6.428571429;4.482758621;6.666666667
5100805;MT;APIACÁS;9249;497.58;0.4693;12.9;0.718327476;1.315734796;0.025906041;0.66909521;0.857132115;0.337226741;0.412588047;0.107317326;0.045136892;0.652225951;2.875430192;0;0;1;0;0;0;0;1;0;0;1;6.9;7.321428571;7.931034483;3.333333333
3502705;SP;APIAÍ;25349;483.31;0.5556;7.6;0.862776618;1.196163823;0.499130643;0.563933603;0.87828229;0.452196901;0.287380595;0.138704793;0.018813076;0.498330079;1.993342551;0;0;0;0;1;0;0;1;0;0;1;5.3;8.214285714;2.413793103;0
4201257;SC;APIÚNA;10211;771.02;0.3993;5.2;0.778705248;1.238214801;-0.048835143;0.092884852;0.932661802;0.361801443;0.415225004;0.155635355;0.140131672;0.498589133;1.994372411;0;0;0;1;0;0;0;1;0;1;1;10;10;10;10
5201504;GO;APORÉ;4043;585.02;0.4605;11.3;0.888368718;1.098348729;0.753624092;0.760805486;0.871477276;0.44309744;0.342404584;0.085975252;0.06449334;0.627069336;2.681463597;0;0;1;0;0;0;1;0;0;0;1;7.4;8.75;6.896551724;3.333333333
2901957;BA;APUAREMA;7780;247.37;0.4661;30.7;0.648424725;1.198962416;1.071636761;1.177335716;1.048187229;0.57435834;0.104249466;0.369579423;0.057620213;0.499759757;1.999039489;0;1;0;0;0;0;0;1;0;0;1;2.9;1.607142857;6.896551724;0
4101408;PR;APUCARANA;129265;799.98;0.4505;6.1;0.905896655;1.126846814;-0.598514429;0.457750912;0.794235062;0.434279082;0.213150862;0.146805118;0.08269296;0.673888276;3.066433762;0;0;0;1;0;1;0;0;1;0;1;5.4;7.5;2.413793103;3.333333333
1300144;AM;APUÍ;20258;372.69;0.5753;11.1;0.715756866;1.172616979;0.285833419;0.539276642;0.995770412;0.561572654;0.254451146;0.179746611;0.067621074;0.666121252;2.995099285;1;0;0;0;0;0;1;0;0;0;1;4.6;2.142857143;8.275862069;6.666666667
2300903;CE;APUIARÉS;14483;221.72;0.543;25.2;0.768469657;1.094851532;0.120493585;0.169664423;1.061272801;0.648919484;0.101548332;0.310804984;0.097902981;0.493056867;1.972607844;0;1;0;0;0;1;0;0;0;0;1;9;10;10;3.333333333
2800209;SE;AQUIDABÃ;21170;269.57;0.5542;27.8;0.615902088;1.158802526;0.187904307;0.28400623;1.027017665;0.627237575;0.105693174;0.294086916;0.048176218;0.551153943;2.227935356;0;1;0;0;0;0;0;1;0;0;1;1.5;0;5.172413793;0
5001102;MS;AQUIDAUANA;46998;558.95;0.5622;8.4;0.705250417;1.176205026;1.465179913;1.992703637;0.850533085;0.473407952;0.240820627;0.136304506;0.013664317;0.618102585;2.61850424;0;0;1;0;0;0;0;1;0;0;0;5.7;6.607142857;6.896551724;0
4201273;SC;ARABUTÃ;4273;801.41;0.4713;2.9;0.866427267;1.309807401;0.00730665;0.11302099;0.907676414;0.410976269;0.408800264;0.087899881;0.081327511;0.498931856;1.995736531;0;0;0;1;0;0;0;1;0;0;0;8.8;9.642857143;10;3.333333333
2500809;PB;ARAÇAGI;17186;228.6;0.5333;40.7;0.568059861;1.268443564;0.608394992;0.717031606;1.029442222;0.692251036;0.063071754;0.274119432;0.019335279;0.69406133;3.26862897;0;1;0;0;0;0;1;0;0;0;1;8.5;10;10;0
3103207;MG;ARAÇAÍ;2344;477.79;0.4315;9.4;0.86452521;1.31632207;-0.061789122;0.120628993;1.087971979;0.806379135;0.170889241;0.110703602;0.030695931;0.593744653;2.461506062;0;0;0;0;1;1;0;0;0;0;1;3.3;3.392857143;4.827586207;0
2800308;SE;ARACAJU;623766;1022.07;0.6341;6.6;0.668909276;1.013991492;-0.054229552;0.403662508;0.552911329;0.316737993;0.175536162;0.060637175;0.026366205;0.575231844;2.354225445;0;1;0;0;0;0;1;0;0;0;1;5.1;7.5;1.379310345;3.333333333
3502754;SP;ARAÇARIGUAMA;19636;685.39;0.4695;6.3;0.857873087;1.147515498;0.157153082;0.658156003;0.742641038;0.225783485;0.349047606;0.167809946;0.025277949;0;1;0;0;0;0;1;0;0;1;0;1;0;5.5;6.964285714;5.517241379;0
2902005;BA;ARACATU;14158;316.35;0.4473;28.9;0.567475474;1.221242549;0.883288322;0.954392073;1.028991206;0.627456105;0.094833982;0.306701118;0.056008507;0.49982328;1.99929337;0;1;0;0;0;0;0;1;0;0;1;1.2;1.607142857;1.034482759;0
3502804;SP;ARAÇATUBA;191662;993.33;0.54;3.7;0.938533486;1.189645869;0.376599913;0.486080549;0.69352258;0.255397259;0.310189551;0.127935771;0.038092004;0.571675763;2.334679933;0;0;0;0;1;1;0;0;1;0;0;7.3;9.107142857;5.862068966;3.333333333
2902104;BA;ARACI;56023;213.85;0.5667;32.1;0.487215491;1.098418675;0.431136501;0.574248532;0.998523567;0.481179431;0.074370041;0.442974095;0.042205637;0.49837664;1.993527573;0;1;0;0;0;1;0;0;0;0;1;7.3;6.785714286;8.620689655;6.666666667
3103306;MG;ARACITABA;2112;340.25;0.4429;13.1;0.764804245;1.336727888;-0.057845142;0.041986352;1.134021468;0.913389192;0.177183319;0.043448957;0.029327022;0.657660671;2.92107834;0;0;0;0;1;0;0;1;0;0;0;7.2;8.214285714;8.965517241;0
2601052;PE;ARAÇOIABA;19579;230.93;0.4599;23.1;0.669655693;1.176938722;0.988265567;1.752788978;1.015271374;0.599987038;0.123712145;0.291572191;0.048911309;0.568738166;2.318776949;0;1;0;0;0;1;0;0;0;0;1;1.3;0;4.482758621;0
3502903;SP;ARAÇOIABA DA SERRA;30713;835.01;0.5332;5.1;0.918657942;1.110143275;0.08383678;0.164502747;0.804083009;0.337652697;0.233841279;0.232589033;0.071141398;0.675115812;3.078019913;0;0;0;0;1;1;0;0;1;0;1;6.9;8.035714286;8.275862069;0
3200607;ES;ARACRUZ;93325;678.33;0.5091;7.7;0.880941753;1.124710824;0.110890015;0.740742769;0.599961339;0.232732989;0.239001606;0.128226744;0.114616134;0.497731338;1.990966339;0;0;0;0;1;1;0;0;0;0;1;6.7;5.535714286;8.965517241;6.666666667
5201603;GO;ARAÇU;3800;564.51;0.5387;15;0.824582191;1.141657007;0.208132355;0.294766252;0.953478245;0.710504628;0.182255963;0.060717654;0.049491831;0.498070553;1.992311879;0;0;1;0;0;0;0;1;0;0;1;5.3;7.142857143;4.482758621;0
3103405;MG;ARAÇUAÍ;37220;403.71;0.5748;15.5;0.762769642;1.224040815;-0.078904587;0.263618618;0.942948424;0.610907458;0.211903327;0.120137639;0.073571795;0.499781177;1.99912509;0;0;0;0;1;1;0;0;1;1;1;1.2;2.142857143;0;0
5201702;GO;ARAGARÇAS;19426;588.35;0.4587;8.2;0.82372667;1.196663309;0.159651844;0.354467295;0.897220424;0.574567108;0.128076395;0.194576921;0.041286558;0.502949745;2.011869;0;0;1;0;0;0;0;1;0;1;1;3.7;6.607142857;0;0
5201801;GO;ARAGOIÂNIA;9278;543.8;0.4724;9.5;0.665663039;1.396905206;1.192123461;1.289966141;0.729629081;0.473239575;0.166287354;0.090102152;0.137920502;0.535157725;2.151267328;0;0;1;0;0;0;0;1;0;0;1;5.8;6.428571429;7.586206897;0
1701309;TO;ARAGOMINAS;5933;355.15;0.5422;23.5;0.643561328;1.178826622;0.287060993;0.404033349;0.928430239;0.625124743;0.098177817;0.20512768;0.109550954;0;1;1;0;0;0;0;0;1;0;0;0;1;5.9;6.785714286;7.24137931;0
1701903;TO;ARAGUACEMA;6791;304.94;0.5704;17.1;0.630656706;1.175095186;0.204115035;0.425354164;0.860408353;0.510946766;0.117325847;0.232135741;0.06608221;0.66053621;2.945822291;1;0;0;0;0;0;0;1;0;1;1;4.5;5.714285714;4.482758621;0
5101001;MT;ARAGUAIANA;3108;503.82;0.4419;10.6;0.738139037;1.349679117;-0.141170871;0.024992417;0.916131284;0.517627789;0.316787666;0.081715829;0.051119628;0.475673366;1.907208092;0;0;1;0;0;0;0;1;0;1;1;2.9;0.714285714;8.620689655;0
1702109;TO;ARAGUAÍNA;167176;716.22;0.574;8.3;0.846322057;1.248899701;-0.025956299;0.918617666;0.722449799;0.333845607;0.193301832;0.19530236;0.064654287;0.446692345;1.807312786;1;0;0;0;0;0;0;1;0;0;1;5.1;6.428571429;5.172413793;0
3103504;MG;ARAGUARI;115632;791.26;0.4786;4.9;0.831307927;1.172417204;0.01519111;0.22330282;0.840356472;0.284885933;0.482049903;0.073420636;0.07777588;0.529909853;2.127251562;0;0;0;0;1;0;1;0;0;0;1;2.6;1.964285714;5.172413793;0
1702208;TO;ARAGUATINS;33963;332.12;0.5738;20.4;0.688394794;1.146730197;-0.029550859;0.403576498;0.78545929;0.429682267;0.088077179;0.267699844;0.052906852;0.537018542;2.159913712;1;0;0;0;0;1;0;0;0;0;1;3.1;1.607142857;4.137931034;6.666666667
5001243;MS;ARAL MOREIRA;11209;387.26;0.5366;15.6;0.664574797;1.222520039;0.792901384;1.019401532;0.976390381;0.421648135;0.394190229;0.160552017;0.032322421;0;1;0;0;1;0;0;0;0;1;0;0;0;3.2;0.357142857;6.896551724;6.666666667
2902203;BA;ARAMARI;11237;267.91;0.5253;19.1;0.59136797;1.188717071;0.137953907;0.393702848;1.056742178;0.676378251;0.123429332;0.256934596;0.032829449;0.662912369;2.966587644;0;1;0;0;0;1;0;0;0;0;1;3.7;3.035714286;6.896551724;0
4300851;RS;ARAMBARÉ;3769;589.2;0.4915;8.4;0.687564026;1.254314153;-4.855202773;0.07441483;0.947025664;0.543820111;0.309955517;0.093250036;0.040453085;0.675446137;3.081152665;0;0;0;1;0;1;0;0;0;0;1;6.6;7.321428571;5.172413793;6.666666667
3503109;SP;ARANDU;6343;530.51;0.3922;7.8;0.855264505;1.187206322;0.318969128;0.908065523;0.72578473;0.38261149;0.248420157;0.094753083;0.035781129;0.548964773;2.217121726;0;0;0;0;1;0;0;1;0;0;1;5.6;8.035714286;3.793103448;0
